ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
780,19680626,205111,20223006,-5.57,-77.17,48,4.9,PERU,LORETO
782,19680627,93540,20223006,-5.76,-76.6,67,4.5,PERU,LORETO
787,19680630,20948,20223006,-5.39,-77.1,30,4.6,PERU,LORETO
794,19680708,84549,20223006,-5.629,-76.995,29,5.1,PERU,LORETO
795,19680714,100113,20223006,-5.322,-77.257,25,4.9,PERU,LORETO
796,19680714,152000,20223006,-5.45,-76.89,39,4.7,PERU,LORETO
797,19680716,123058,20223006,-5.633,-76.896,30,4.9,PERU,LORETO
799,19680716,140151,20223006,-5.675,-77.046,19,4.9,PERU,LORETO
803,19680727,220609,20223006,-5.55,-76.76,131,4.7,PERU,LORETO
819,19680907,174155,20223006,-5.568,-77.192,25,5.3,PERU,LORETO
838,19681119,71857,20223006,-5.383,-77.252,17,5.1,PERU,LORETO
842,19681130,94802,20223006,-2.781,-76.818,126,4.9,PERU,LORETO
878,19690222,11923,20223006,-2.58,-76.44,146,4.9,PERU,LORETO
880,19690223,155613,20223006,-6.7,-74.48,33,4.9,PERU,LORETO
886,19690308,133705,20223006,-5.472,-77.001,20,5,PERU,LORETO
891,19690317,163144,20223006,-8.4,-75.6,33,4.9,PERU,LORETO
892,19690321,233441,20223006,-5.466,-76.993,25,5.1,PERU,LORETO
901,19690419,92148,20223006,-5.361,-77.367,21,5.4,PERU,LORETO
904,19690503,40932,20223006,-5.54,-77.11,21,4.8,PERU,LORETO
907,19690518,200134,20223006,-5.51,-77.2,61,4.8,PERU,LORETO
921,19690630,82722,20223006,-3.56,-76.88,76,5,PERU,LORETO
926,19690705,45534,20223006,-5.544,-77.091,20,5.5,PERU,LORETO
928,19690711,135127,20223006,-4.33,-76.688,124,5,PERU,LORETO
994,19691210,94648,20223006,-7.302,-74.686,147,5,PERU,LORETO
1008,19700130,54151,20223006,-4.21,-76.98,106,4.9,PERU,LORETO
1011,19700208,193425,20223006,-2.7,-75.3,58,5.1,PERU,LORETO
1012,19700209,21624,20223006,-5.33,-76.7,63,5.1,PERU,LORETO
1027,19700403,204049,20223006,-3.37,-77.38,88,4.9,PERU,LORETO
1030,19700416,102704,20223006,-5.64,-77.036,78,5.2,PERU,LORETO
1120,19700827,82252,20223006,-4.114,-76.72,113,5.3,PERU,LORETO
